Date,DateKey,Calendar Year Number,Calendar Year,Calendar Year Quarter Number,Calendar Year Quarter,Calendar Year Month Number,Calendar Year Month,Month Number,Month,Day of Week Number,Day of Week,Fiscal Year Number,Fiscal Year,Fiscal Quarter Number,Fiscal Quarter,Fiscal Year Quarter Number,Fiscal Year Quarter,Fiscal Month Number,Fiscal Month,Working Day,Is Holiday,Holiday Name,Europe Season,North America Season,Asia Season
2007-03-23 00:00:00.000,20070323,2007,"CY 2007",20071,"Q1-2007",200703,"March 2007",3,"March",6,"Friday",2007,"FY 2007",3,"Q3",20073,"Q3-2007",9,"March","WorkDay",0,"None","Spring/Business","Spring/Back to Business","Spring/Back to School"
2007-03-26 00:00:00.000,20070326,2007,"CY 2007",20071,"Q1-2007",200703,"March 2007",3,"March",2,"Monday",2007,"FY 2007",3,"Q3",20073,"Q3-2007",9,"March","WorkDay",0,"None","Spring/Business","Spring/Back to Business","Spring/Back to School"
2007-03-27 00:00:00.000,20070327,2007,"CY 2007",20071,"Q1-2007",200703,"March 2007",3,"March",3,"Tuesday",2007,"FY 2007",3,"Q3",20073,"Q3-2007",9,"March","WorkDay",0,"None","Spring/Business","Spring/Back to Business","Spring/Back to School"
2007-03-28 00:00:00.000,20070328,2007,"CY 2007",20071,"Q1-2007",200703,"March 2007",3,"March",4,"Wednesday",2007,"FY 2007",3,"Q3",20073,"Q3-2007",9,"March","WorkDay",0,"None","Spring/Business","Spring/Back to Business","Spring/Back to School"
2007-03-29 00:00:00.000,20070329,2007,"CY 2007",20071,"Q1-2007",200703,"March 2007",3,"March",5,"Thursday",2007,"FY 2007",3,"Q3",20073,"Q3-2007",9,"March","WorkDay",0,"None","Spring/Business","Spring/Back to Business","Spring/Back to School"
2007-03-30 00:00:00.000,20070330,2007,"CY 2007",20071,"Q1-2007",200703,"March 2007",3,"March",6,"Friday",2007,"FY 2007",3,"Q3",20073,"Q3-2007",9,"March","WorkDay",0,"None","Spring/Business","Spring/Back to Business","Spring/Back to School"
2008-03-03 00:00:00.000,20080303,2008,"CY 2008",20081,"Q1-2008",200803,"March 2008",3,"March",2,"Monday",2008,"FY 2008",3,"Q3",20083,"Q3-2008",9,"March","WorkDay",0,"None","Spring/Business","Spring/Back to Business","Spring/Back to School"
2008-03-04 00:00:00.000,20080304,2008,"CY 2008",20081,"Q1-2008",200803,"March 2008",3,"March",3,"Tuesday",2008,"FY 2008",3,"Q3",20083,"Q3-2008",9,"March","WorkDay",0,"None","Spring/Business","Spring/Back to Business","Spring/Back to School"
2008-03-05 00:00:00.000,20080305,2008,"CY 2008",20081,"Q1-2008",200803,"March 2008",3,"March",4,"Wednesday",2008,"FY 2008",3,"Q3",20083,"Q3-2008",9,"March","WorkDay",0,"None","Spring/Business","Spring/Back to Business","Spring/Back to School"
2008-03-06 00:00:00.000,20080306,2008,"CY 2008",20081,"Q1-2008",200803,"March 2008",3,"March",5,"Thursday",2008,"FY 2008",3,"Q3",20083,"Q3-2008",9,"March","WorkDay",0,"None","Spring/Business","Spring/Back to Business","Spring/Back to School"
2008-03-07 00:00:00.000,20080307,2008,"CY 2008",20081,"Q1-2008",200803,"March 2008",3,"March",6,"Friday",2008,"FY 2008",3,"Q3",20083,"Q3-2008",9,"March","WorkDay",0,"None","Spring/Business","Spring/Back to Business","Spring/Back to School"
2008-03-10 00:00:00.000,20080310,2008,"CY 2008",20081,"Q1-2008",200803,"March 2008",3,"March",2,"Monday",2008,"FY 2008",3,"Q3",20083,"Q3-2008",9,"March","WorkDay",0,"None","Spring/Business","Spring/Back to Business","Spring/Back to School"
2008-03-11 00:00:00.000,20080311,2008,"CY 2008",20081,"Q1-2008",200803,"March 2008",3,"March",3,"Tuesday",2008,"FY 2008",3,"Q3",20083,"Q3-2008",9,"March","WorkDay",0,"None","Spring/Business","Spring/Back to Business","Spring/Back to School"
2008-03-12 00:00:00.000,20080312,2008,"CY 2008",20081,"Q1-2008",200803,"March 2008",3,"March",4,"Wednesday",2008,"FY 2008",3,"Q3",20083,"Q3-2008",9,"March","WorkDay",0,"None","Spring/Business","Spring/Back to Business","Spring/Back to School"
2008-03-13 00:00:00.000,20080313,2008,"CY 2008",20081,"Q1-2008",200803,"March 2008",3,"March",5,"Thursday",2008,"FY 2008",3,"Q3",20083,"Q3-2008",9,"March","WorkDay",0,"None","Spring/Business","Spring/Back to Business","Spring/Back to School"
2008-03-14 00:00:00.000,20080314,2008,"CY 2008",20081,"Q1-2008",200803,"March 2008",3,"March",6,"Friday",2008,"FY 2008",3,"Q3",20083,"Q3-2008",9,"March","WorkDay",0,"None","Spring/Business","Spring/Back to Business","Spring/Back to School"
2008-03-17 00:00:00.000,20080317,2008,"CY 2008",20081,"Q1-2008",200803,"March 2008",3,"March",2,"Monday",2008,"FY 2008",3,"Q3",20083,"Q3-2008",9,"March","WorkDay",0,"None","Spring/Business","Spring/Back to Business","Spring/Back to School"
2008-03-18 00:00:00.000,20080318,2008,"CY 2008",20081,"Q1-2008",200803,"March 2008",3,"March",3,"Tuesday",2008,"FY 2008",3,"Q3",20083,"Q3-2008",9,"March","WorkDay",0,"None","Spring/Business","Spring/Back to Business","Spring/Back to School"
2008-03-19 00:00:00.000,20080319,2008,"CY 2008",20081,"Q1-2008",200803,"March 2008",3,"March",4,"Wednesday",2008,"FY 2008",3,"Q3",20083,"Q3-2008",9,"March","WorkDay",0,"None","Spring/Business","Spring/Back to Business","Spring/Back to School"
2008-03-20 00:00:00.000,20080320,2008,"CY 2008",20081,"Q1-2008",200803,"March 2008",3,"March",5,"Thursday",2008,"FY 2008",3,"Q3",20083,"Q3-2008",9,"March","WorkDay",0,"None","Spring/Business","Spring/Back to Business","Spring/Back to School"
2008-03-21 00:00:00.000,20080321,2008,"CY 2008",20081,"Q1-2008",200803,"March 2008",3,"March",6,"Friday",2008,"FY 2008",3,"Q3",20083,"Q3-2008",9,"March","WorkDay",0,"None","Spring/Business","Spring/Back to Business","Spring/Back to School"
2008-03-24 00:00:00.000,20080324,2008,"CY 2008",20081,"Q1-2008",200803,"March 2008",3,"March",2,"Monday",2008,"FY 2008",3,"Q3",20083,"Q3-2008",9,"March","WorkDay",0,"None","Spring/Business","Spring/Back to Business","Spring/Back to School"
2008-03-25 00:00:00.000,20080325,2008,"CY 2008",20081,"Q1-2008",200803,"March 2008",3,"March",3,"Tuesday",2008,"FY 2008",3,"Q3",20083,"Q3-2008",9,"March","WorkDay",0,"None","Spring/Business","Spring/Back to Business","Spring/Back to School"
2008-03-26 00:00:00.000,20080326,2008,"CY 2008",20081,"Q1-2008",200803,"March 2008",3,"March",4,"Wednesday",2008,"FY 2008",3,"Q3",20083,"Q3-2008",9,"March","WorkDay",0,"None","Spring/Business","Spring/Back to Business","Spring/Back to School"
2008-03-27 00:00:00.000,20080327,2008,"CY 2008",20081,"Q1-2008",200803,"March 2008",3,"March",5,"Thursday",2008,"FY 2008",3,"Q3",20083,"Q3-2008",9,"March","WorkDay",0,"None","Spring/Business","Spring/Back to Business","Spring/Back to School"
2008-03-28 00:00:00.000,20080328,2008,"CY 2008",20081,"Q1-2008",200803,"March 2008",3,"March",6,"Friday",2008,"FY 2008",3,"Q3",20083,"Q3-2008",9,"March","WorkDay",0,"None","Spring/Business","Spring/Back to Business","Spring/Back to School"
2008-03-31 00:00:00.000,20080331,2008,"CY 2008",20081,"Q1-2008",200803,"March 2008",3,"March",2,"Monday",2008,"FY 2008",3,"Q3",20083,"Q3-2008",9,"March","WorkDay",0,"None","Spring/Business","Spring/Back to Business","Spring/Back to School"
2009-03-02 00:00:00.000,20090302,2009,"CY 2009",20091,"Q1-2009",200903,"March 2009",3,"March",2,"Monday",2009,"FY 2009",3,"Q3",20093,"Q3-2009",9,"March","WorkDay",0,"None","Spring/Business","Spring/Back to Business","Spring/Back to School"
2009-03-03 00:00:00.000,20090303,2009,"CY 2009",20091,"Q1-2009",200903,"March 2009",3,"March",3,"Tuesday",2009,"FY 2009",3,"Q3",20093,"Q3-2009",9,"March","WorkDay",0,"None","Spring/Business","Spring/Back to Business","Spring/Back to School"
2009-03-04 00:00:00.000,20090304,2009,"CY 2009",20091,"Q1-2009",200903,"March 2009",3,"March",4,"Wednesday",2009,"FY 2009",3,"Q3",20093,"Q3-2009",9,"March","WorkDay",0,"None","Spring/Business","Spring/Back to Business","Spring/Back to School"
2009-03-05 00:00:00.000,20090305,2009,"CY 2009",20091,"Q1-2009",200903,"March 2009",3,"March",5,"Thursday",2009,"FY 2009",3,"Q3",20093,"Q3-2009",9,"March","WorkDay",0,"None","Spring/Business","Spring/Back to Business","Spring/Back to School"
2009-03-06 00:00:00.000,20090306,2009,"CY 2009",20091,"Q1-2009",200903,"March 2009",3,"March",6,"Friday",2009,"FY 2009",3,"Q3",20093,"Q3-2009",9,"March","WorkDay",0,"None","Spring/Business","Spring/Back to Business","Spring/Back to School"
2009-03-09 00:00:00.000,20090309,2009,"CY 2009",20091,"Q1-2009",200903,"March 2009",3,"March",2,"Monday",2009,"FY 2009",3,"Q3",20093,"Q3-2009",9,"March","WorkDay",0,"None","Spring/Business","Spring/Back to Business","Spring/Back to School"
2009-03-10 00:00:00.000,20090310,2009,"CY 2009",20091,"Q1-2009",200903,"March 2009",3,"March",3,"Tuesday",2009,"FY 2009",3,"Q3",20093,"Q3-2009",9,"March","WorkDay",0,"None","Spring/Business","Spring/Back to Business","Spring/Back to School"
2009-03-11 00:00:00.000,20090311,2009,"CY 2009",20091,"Q1-2009",200903,"March 2009",3,"March",4,"Wednesday",2009,"FY 2009",3,"Q3",20093,"Q3-2009",9,"March","WorkDay",0,"None","Spring/Business","Spring/Back to Business","Spring/Back to School"
2009-03-12 00:00:00.000,20090312,2009,"CY 2009",20091,"Q1-2009",200903,"March 2009",3,"March",5,"Thursday",2009,"FY 2009",3,"Q3",20093,"Q3-2009",9,"March","WorkDay",0,"None","Spring/Business","Spring/Back to Business","Spring/Back to School"
2009-03-13 00:00:00.000,20090313,2009,"CY 2009",20091,"Q1-2009",200903,"March 2009",3,"March",6,"Friday",2009,"FY 2009",3,"Q3",20093,"Q3-2009",9,"March","WorkDay",0,"None","Spring/Business","Spring/Back to Business","Spring/Back to School"
2009-03-16 00:00:00.000,20090316,2009,"CY 2009",20091,"Q1-2009",200903,"March 2009",3,"March",2,"Monday",2009,"FY 2009",3,"Q3",20093,"Q3-2009",9,"March","WorkDay",0,"None","Spring/Business","Spring/Back to Business","Spring/Back to School"
2009-03-17 00:00:00.000,20090317,2009,"CY 2009",20091,"Q1-2009",200903,"March 2009",3,"March",3,"Tuesday",2009,"FY 2009",3,"Q3",20093,"Q3-2009",9,"March","WorkDay",0,"None","Spring/Business","Spring/Back to Business","Spring/Back to School"
2009-03-18 00:00:00.000,20090318,2009,"CY 2009",20091,"Q1-2009",200903,"March 2009",3,"March",4,"Wednesday",2009,"FY 2009",3,"Q3",20093,"Q3-2009",9,"March","WorkDay",0,"None","Spring/Business","Spring/Back to Business","Spring/Back to School"
2009-03-19 00:00:00.000,20090319,2009,"CY 2009",20091,"Q1-2009",200903,"March 2009",3,"March",5,"Thursday",2009,"FY 2009",3,"Q3",20093,"Q3-2009",9,"March","WorkDay",0,"None","Spring/Business","Spring/Back to Business","Spring/Back to School"
2009-03-20 00:00:00.000,20090320,2009,"CY 2009",20091,"Q1-2009",200903,"March 2009",3,"March",6,"Friday",2009,"FY 2009",3,"Q3",20093,"Q3-2009",9,"March","WorkDay",0,"None","Spring/Business","Spring/Back to Business","Spring/Back to School"
2009-03-23 00:00:00.000,20090323,2009,"CY 2009",20091,"Q1-2009",200903,"March 2009",3,"March",2,"Monday",2009,"FY 2009",3,"Q3",20093,"Q3-2009",9,"March","WorkDay",0,"None","Spring/Business","Spring/Back to Business","Spring/Back to School"
2009-03-24 00:00:00.000,20090324,2009,"CY 2009",20091,"Q1-2009",200903,"March 2009",3,"March",3,"Tuesday",2009,"FY 2009",3,"Q3",20093,"Q3-2009",9,"March","WorkDay",0,"None","Spring/Business","Spring/Back to Business","Spring/Back to School"
2009-03-25 00:00:00.000,20090325,2009,"CY 2009",20091,"Q1-2009",200903,"March 2009",3,"March",4,"Wednesday",2009,"FY 2009",3,"Q3",20093,"Q3-2009",9,"March","WorkDay",0,"None","Spring/Business","Spring/Back to Business","Spring/Back to School"
2009-03-26 00:00:00.000,20090326,2009,"CY 2009",20091,"Q1-2009",200903,"March 2009",3,"March",5,"Thursday",2009,"FY 2009",3,"Q3",20093,"Q3-2009",9,"March","WorkDay",0,"None","Spring/Business","Spring/Back to Business","Spring/Back to School"
2009-03-27 00:00:00.000,20090327,2009,"CY 2009",20091,"Q1-2009",200903,"March 2009",3,"March",6,"Friday",2009,"FY 2009",3,"Q3",20093,"Q3-2009",9,"March","WorkDay",0,"None","Spring/Business","Spring/Back to Business","Spring/Back to School"
2009-03-30 00:00:00.000,20090330,2009,"CY 2009",20091,"Q1-2009",200903,"March 2009",3,"March",2,"Monday",2009,"FY 2009",3,"Q3",20093,"Q3-2009",9,"March","WorkDay",0,"None","Spring/Business","Spring/Back to Business","Spring/Back to School"
2009-03-31 00:00:00.000,20090331,2009,"CY 2009",20091,"Q1-2009",200903,"March 2009",3,"March",3,"Tuesday",2009,"FY 2009",3,"Q3",20093,"Q3-2009",9,"March","WorkDay",0,"None","Spring/Business","Spring/Back to Business","Spring/Back to School"
2010-03-01 00:00:00.000,20100301,2010,"CY 2010",20101,"Q1-2010",201003,"March 2010",3,"March",2,"Monday",2010,"FY 2010",3,"Q3",20103,"Q3-2010",9,"March","WorkDay",0,"None","Spring/Business","Spring/Back to Business","Spring/Back to School"
2010-03-02 00:00:00.000,20100302,2010,"CY 2010",20101,"Q1-2010",201003,"March 2010",3,"March",3,"Tuesday",2010,"FY 2010",3,"Q3",20103,"Q3-2010",9,"March","WorkDay",0,"None","Spring/Business","Spring/Back to Business","Spring/Back to School"
2010-03-03 00:00:00.000,20100303,2010,"CY 2010",20101,"Q1-2010",201003,"March 2010",3,"March",4,"Wednesday",2010,"FY 2010",3,"Q3",20103,"Q3-2010",9,"March","WorkDay",0,"None","Spring/Business","Spring/Back to Business","Spring/Back to School"
2010-03-04 00:00:00.000,20100304,2010,"CY 2010",20101,"Q1-2010",201003,"March 2010",3,"March",5,"Thursday",2010,"FY 2010",3,"Q3",20103,"Q3-2010",9,"March","WorkDay",0,"None","Spring/Business","Spring/Back to Business","Spring/Back to School"
2010-03-05 00:00:00.000,20100305,2010,"CY 2010",20101,"Q1-2010",201003,"March 2010",3,"March",6,"Friday",2010,"FY 2010",3,"Q3",20103,"Q3-2010",9,"March","WorkDay",0,"None","Spring/Business","Spring/Back to Business","Spring/Back to School"
2010-03-08 00:00:00.000,20100308,2010,"CY 2010",20101,"Q1-2010",201003,"March 2010",3,"March",2,"Monday",2010,"FY 2010",3,"Q3",20103,"Q3-2010",9,"March","WorkDay",0,"None","Spring/Business","Spring/Back to Business","Spring/Back to School"
2010-03-09 00:00:00.000,20100309,2010,"CY 2010",20101,"Q1-2010",201003,"March 2010",3,"March",3,"Tuesday",2010,"FY 2010",3,"Q3",20103,"Q3-2010",9,"March","WorkDay",0,"None","Spring/Business","Spring/Back to Business","Spring/Back to School"
2010-03-10 00:00:00.000,20100310,2010,"CY 2010",20101,"Q1-2010",201003,"March 2010",3,"March",4,"Wednesday",2010,"FY 2010",3,"Q3",20103,"Q3-2010",9,"March","WorkDay",0,"None","Spring/Business","Spring/Back to Business","Spring/Back to School"
2010-03-11 00:00:00.000,20100311,2010,"CY 2010",20101,"Q1-2010",201003,"March 2010",3,"March",5,"Thursday",2010,"FY 2010",3,"Q3",20103,"Q3-2010",9,"March","WorkDay",0,"None","Spring/Business","Spring/Back to Business","Spring/Back to School"
2010-03-12 00:00:00.000,20100312,2010,"CY 2010",20101,"Q1-2010",201003,"March 2010",3,"March",6,"Friday",2010,"FY 2010",3,"Q3",20103,"Q3-2010",9,"March","WorkDay",0,"None","Spring/Business","Spring/Back to Business","Spring/Back to School"
2010-03-15 00:00:00.000,20100315,2010,"CY 2010",20101,"Q1-2010",201003,"March 2010",3,"March",2,"Monday",2010,"FY 2010",3,"Q3",20103,"Q3-2010",9,"March","WorkDay",0,"None","Spring/Business","Spring/Back to Business","Spring/Back to School"
2010-03-16 00:00:00.000,20100316,2010,"CY 2010",20101,"Q1-2010",201003,"March 2010",3,"March",3,"Tuesday",2010,"FY 2010",3,"Q3",20103,"Q3-2010",9,"March","WorkDay",0,"None","Spring/Business","Spring/Back to Business","Spring/Back to School"
2010-03-17 00:00:00.000,20100317,2010,"CY 2010",20101,"Q1-2010",201003,"March 2010",3,"March",4,"Wednesday",2010,"FY 2010",3,"Q3",20103,"Q3-2010",9,"March","WorkDay",0,"None","Spring/Business","Spring/Back to Business","Spring/Back to School"
2010-03-18 00:00:00.000,20100318,2010,"CY 2010",20101,"Q1-2010",201003,"March 2010",3,"March",5,"Thursday",2010,"FY 2010",3,"Q3",20103,"Q3-2010",9,"March","WorkDay",0,"None","Spring/Business","Spring/Back to Business","Spring/Back to School"
2010-03-19 00:00:00.000,20100319,2010,"CY 2010",20101,"Q1-2010",201003,"March 2010",3,"March",6,"Friday",2010,"FY 2010",3,"Q3",20103,"Q3-2010",9,"March","WorkDay",0,"None","Spring/Business","Spring/Back to Business","Spring/Back to School"
2010-03-22 00:00:00.000,20100322,2010,"CY 2010",20101,"Q1-2010",201003,"March 2010",3,"March",2,"Monday",2010,"FY 2010",3,"Q3",20103,"Q3-2010",9,"March","WorkDay",0,"None","Spring/Business","Spring/Back to Business","Spring/Back to School"
2010-03-23 00:00:00.000,20100323,2010,"CY 2010",20101,"Q1-2010",201003,"March 2010",3,"March",3,"Tuesday",2010,"FY 2010",3,"Q3",20103,"Q3-2010",9,"March","WorkDay",0,"None","Spring/Business","Spring/Back to Business","Spring/Back to School"
2010-03-24 00:00:00.000,20100324,2010,"CY 2010",20101,"Q1-2010",201003,"March 2010",3,"March",4,"Wednesday",2010,"FY 2010",3,"Q3",20103,"Q3-2010",9,"March","WorkDay",0,"None","Spring/Business","Spring/Back to Business","Spring/Back to School"
2010-03-25 00:00:00.000,20100325,2010,"CY 2010",20101,"Q1-2010",201003,"March 2010",3,"March",5,"Thursday",2010,"FY 2010",3,"Q3",20103,"Q3-2010",9,"March","WorkDay",0,"None","Spring/Business","Spring/Back to Business","Spring/Back to School"
2010-03-26 00:00:00.000,20100326,2010,"CY 2010",20101,"Q1-2010",201003,"March 2010",3,"March",6,"Friday",2010,"FY 2010",3,"Q3",20103,"Q3-2010",9,"March","WorkDay",0,"None","Spring/Business","Spring/Back to Business","Spring/Back to School"
2010-03-29 00:00:00.000,20100329,2010,"CY 2010",20101,"Q1-2010",201003,"March 2010",3,"March",2,"Monday",2010,"FY 2010",3,"Q3",20103,"Q3-2010",9,"March","WorkDay",0,"None","Spring/Business","Spring/Back to Business","Spring/Back to School"
2010-03-30 00:00:00.000,20100330,2010,"CY 2010",20101,"Q1-2010",201003,"March 2010",3,"March",3,"Tuesday",2010,"FY 2010",3,"Q3",20103,"Q3-2010",9,"March","WorkDay",0,"None","Spring/Business","Spring/Back to Business","Spring/Back to School"
2010-03-31 00:00:00.000,20100331,2010,"CY 2010",20101,"Q1-2010",201003,"March 2010",3,"March",4,"Wednesday",2010,"FY 2010",3,"Q3",20103,"Q3-2010",9,"March","WorkDay",0,"None","Spring/Business","Spring/Back to Business","Spring/Back to School"
2011-03-01 00:00:00.000,20110301,2011,"CY 2011",20111,"Q1-2011",201103,"March 2011",3,"March",3,"Tuesday",2011,"FY 2011",3,"Q3",20113,"Q3-2011",9,"March","WorkDay",0,"None","Spring/Business","Spring/Back to Business","Spring/Back to School"
2011-03-02 00:00:00.000,20110302,2011,"CY 2011",20111,"Q1-2011",201103,"March 2011",3,"March",4,"Wednesday",2011,"FY 2011",3,"Q3",20113,"Q3-2011",9,"March","WorkDay",0,"None","Spring/Business","Spring/Back to Business","Spring/Back to School"
2011-03-03 00:00:00.000,20110303,2011,"CY 2011",20111,"Q1-2011",201103,"March 2011",3,"March",5,"Thursday",2011,"FY 2011",3,"Q3",20113,"Q3-2011",9,"March","WorkDay",0,"None","Spring/Business","Spring/Back to Business","Spring/Back to School"
2011-03-04 00:00:00.000,20110304,2011,"CY 2011",20111,"Q1-2011",201103,"March 2011",3,"March",6,"Friday",2011,"FY 2011",3,"Q3",20113,"Q3-2011",9,"March","WorkDay",0,"None","Spring/Business","Spring/Back to Business","Spring/Back to School"
2011-03-07 00:00:00.000,20110307,2011,"CY 2011",20111,"Q1-2011",201103,"March 2011",3,"March",2,"Monday",2011,"FY 2011",3,"Q3",20113,"Q3-2011",9,"March","WorkDay",0,"None","Spring/Business","Spring/Back to Business","Spring/Back to School"
2011-03-08 00:00:00.000,20110308,2011,"CY 2011",20111,"Q1-2011",201103,"March 2011",3,"March",3,"Tuesday",2011,"FY 2011",3,"Q3",20113,"Q3-2011",9,"March","WorkDay",0,"None","Spring/Business","Spring/Back to Business","Spring/Back to School"
2011-03-09 00:00:00.000,20110309,2011,"CY 2011",20111,"Q1-2011",201103,"March 2011",3,"March",4,"Wednesday",2011,"FY 2011",3,"Q3",20113,"Q3-2011",9,"March","WorkDay",0,"None","Spring/Business","Spring/Back to Business","Spring/Back to School"
2011-03-10 00:00:00.000,20110310,2011,"CY 2011",20111,"Q1-2011",201103,"March 2011",3,"March",5,"Thursday",2011,"FY 2011",3,"Q3",20113,"Q3-2011",9,"March","WorkDay",0,"None","Spring/Business","Spring/Back to Business","Spring/Back to School"
2011-03-11 00:00:00.000,20110311,2011,"CY 2011",20111,"Q1-2011",201103,"March 2011",3,"March",6,"Friday",2011,"FY 2011",3,"Q3",20113,"Q3-2011",9,"March","WorkDay",0,"None","Spring/Business","Spring/Back to Business","Spring/Back to School"
2011-03-14 00:00:00.000,20110314,2011,"CY 2011",20111,"Q1-2011",201103,"March 2011",3,"March",2,"Monday",2011,"FY 2011",3,"Q3",20113,"Q3-2011",9,"March","WorkDay",0,"None","Spring/Business","Spring/Back to Business","Spring/Back to School"
2011-03-15 00:00:00.000,20110315,2011,"CY 2011",20111,"Q1-2011",201103,"March 2011",3,"March",3,"Tuesday",2011,"FY 2011",3,"Q3",20113,"Q3-2011",9,"March","WorkDay",0,"None","Spring/Business","Spring/Back to Business","Spring/Back to School"
2011-03-16 00:00:00.000,20110316,2011,"CY 2011",20111,"Q1-2011",201103,"March 2011",3,"March",4,"Wednesday",2011,"FY 2011",3,"Q3",20113,"Q3-2011",9,"March","WorkDay",0,"None","Spring/Business","Spring/Back to Business","Spring/Back to School"
